1	0.009485349482083207
2	0.03375929968385452
3	0.055054492370783026
4	0.025114415375383402
5	0.05451724082277342
6	0.045850462206577965
7	0.025942678379529575
8	0.04000493743685608
9	0.08079728219736941
10	0.09550033750912718
11	0.0259217426226342
12	0.015756041917203784
13	0.03974026356637402
14	0.038136708750334106
15	0.023544218444836684
16	0.01674229042459806
17	0.01684968054279938
18	0.0372913519708578
19	0.04129231704222302
20	0.10596870229735494
21	0.025467967278143367
22	0.19490235529349315
23	0.028513834951689382
24	0.05300722994841165
25	0.030142139529559287
26	0.04233416346070696
27	0.06293001087626449
28	0.09147578843614869
29	0.010088615862299302
30	0.1198865538206183
31	0.016854899966055475
32	0.020291824426100644
33	0.0638294560148849
34	0.057953891983999
35	0.026847279393489798
36	0.027128700534795734
37	0.10886039347249521
38	0.05901873213399482
39	0.01934406858183267
40	0.06824177332999794
41	0.00992461892291039
42	0.018671568437662774
43	0.03897942220393011
44	0.06394350724775164
45	0.042231470027422544
46	0.02902692886095379
47	0.04095127255270353
48	0.06458008805763388
49	0.028916022215276088
50	0.013360810513564591
51	0.10474375841602525
52	0.0289355423689005
53	0.022763885238349324
54	0.02085549310186513
55	0.02317436456646745
56	0.07591961792123489
57	0.032616686046233884
58	0.028689583838569635
59	0.021410473626300636
60	0.048144025337033665
61	0.013475915144373702
62	0.018351440208334437
63	0.07074722924434709
64	0.027934522066005437
65	0.14671905586939307
66	0.05330185472620512
67	0.021939175643709057
68	0.018948349795937288
69	0.03240968762224515
70	0.07519960090200378
71	0.04576154206433247
72	0.04531184804866198
73	0.045987224365700116
74	0.0259015184022431
75	0.0330424100146495
76	0.040998071254880475
77	0.012236305104011885
78	0.01814089204173943
79	0.016957321662355182
80	0.1499935114385481
81	0.03197204907282816
82	0.02528750843287656
83	0.017019372665523856
84	0.03554221792430804
85	0.14769704206293247
86	0.07927942485804015
87	0.09134397691046253
88	0.009262306553819159
89	0.010813514538951666
90	0.029611033476772766
91	0.028805618521803352
92	0.028639063275220453
93	0.021394145310326417
94	0.029658302377358257
95	0.009964985869695976
96	0.06140469357970538
97	0.026418791611875145
98	0.049005242501834224
99	0.1214821388178857
100	0.14441552622399578
101	0.010778610558915588
102	0.026006787441034657
103	0.08841220606235273
104	0.029916837735419543
105	0.122733308553322
106	0.03872799770734282
107	0.04810661917987552
108	0.04420826980656752
109	0.08466604142443751
110	0.06533091847571547
111	0.015005328736720608
112	0.012851421017476626
113	0.06855719988489167
114	0.011202601948314773
115	0.024546771330993204
116	0.030599267624222045
117	0.031480086466521146
118	0.04110564822998092
119	0.03562954632598572
120	0.15133349476941396
121	0.07262786141960242
122	0.038882020977670496
123	0.11602459852742632
124	0.13140960155025977
125	0.028335447778914856
126	0.020658760518791744
127	0.10329767971737608
128	0.09581131178449373
129	0.11093380055294948
130	0.16921899589424158
131	0.052088752502943376
132	0.12074006916762273
133	0.01961797754565175
134	0.022600694890928426
135	0.1632784664214782
136	0.06973990579869915
137	0.11622784381243506
138	0.07457841623578085
139	0.1330158634351441
140	0.019630283032981477
141	0.05915957346306708
142	0.1375926853574069
143	0.0304637275056088
144	0.06843615753077167
145	0.02878387426962899
146	0.11628297784674943
147	0.03568992776246549
148	0.022244441435689224
149	0.15041783593732588
150	0.08303882855762888
151	0.025064683150846173
152	0.07862334932340428
153	0.015626222041596468
154	0.015249210806260958
155	0.018062803005926893
156	0.048200531353277114
157	0.04395307304733573
158	0.22454222080203423
159	0.19864685217023823
160	0.11399059588573365
161	0.10094461563039175
162	0.00947062528791904
163	0.15124805421652554
164	0.20126122539557023
165	0.0383506973011595
166	0.09821006563402902
167	0.019661237543745182
168	0.01818590099898353
169	0.10587243504149971
170	0.04264620898679704
171	0.10568022446311345
172	0.0161014600680202
173	0.08685017848702853
174	0.013341077968694473
175	0.06721118577331119
176	0.044392439648371085
177	0.016185320859893094
178	0.018049768741540906
179	0.0559646732033367
180	0.2169899102857117
181	0.11881371576314691
182	0.08341089942136293
183	0.017116810411376693
184	0.038661755776230725
185	0.012725879915439244
186	0.12781147834138895
187	0.09655783519922553
188	0.0384979925418401
189	0.14611997775312807
190	0.14622709267135242
191	0.03984399022892274
192	0.055277889576386734
193	0.02158157485664851
194	0.10428107833567628
195	0.023291759754152944
196	0.018446501908203294
197	0.016473916698634693
198	0.07334434469229875
199	0.1799023835895573
200	0.0866943770978337
201	0.03706112786329599
202	0.07954857974496823
203	0.146371837186848
204	0.1412037269884857
205	0.05686699443092673
206	0.03352847517845993
207	0.05360415866157303
208	0.08608070295329773
209	0.01204899136828764
210	0.042157092947171654
211	0.07778035656134798
212	0.05931840849706205
213	0.030328691678101774
214	0.01566776734254207
215	0.06557275172937975
216	0.10856362295088405
217	0.013466696320390405
218	0.0167543817959021
219	0.06594603417999637
220	0.033093555174158025
221	0.07704420909814458
222	0.08195904489144476
223	0.023476618704823655
224	0.08903805169184652
225	0.11368146383300724
226	0.022623549882613947
227	0.04238688394641815
228	0.17566828662256
229	0.0646246271870699
230	0.04714997264852767
231	0.0806824087321343
232	0.05667452622128491
233	0.027587307794837024
234	0.051559680651036194
235	0.027859661625346612
236	0.061498780803824656
237	0.0322288372095144
238	0.01550363236596023
239	0.08783965510087069
240	0.023695750549370505
241	0.020631953464834714
242	0.021346470492403232
243	0.023619424529693307
244	0.04551544817802342
245	0.03637826297532746
